"","date","year","quartly","catalogue","type","sales2","cost2","profit2","area","city"
"988",2011-10-01,2011,"Q4","音樂、電影及有聲書","經濟型",2314.186,431.525,1882.661,"中部","台中市"
"989",2011-01-01,2011,"Q1","電視及影片","經濟型",12501.263,15629.303,-3128.04,"中部","台中市"
"990",2011-04-01,2011,"Q2","電視及影片","經濟型",15001.516,11479.089,3522.427,"中部","台中市"
"991",2011-07-01,2011,"Q3","電視及影片","經濟型",16255.88,5431.799,10824.081,"中部","台中市"
"992",2011-10-01,2011,"Q4","電視及影片","經濟型",17501.033,26888.364,-9387.331,"中部","台中市"
"993",2012-01-01,2012,"Q1","影音周邊","經濟型",7965.954,9625.481,-1659.527,"中部","台中市"
"994",2012-04-01,2012,"Q2","影音周邊","經濟型",8181.09,12449.361,-4268.271,"中部","台中市"
"995",2012-07-01,2012,"Q3","影音周邊","經濟型",10581.965,10253.058,328.907,"中部","台中市"
"996",2012-10-01,2012,"Q4","影音周邊","經濟型",11245.951,8070.589,3175.362,"中部","台中市"
"997",2012-01-01,2012,"Q1","照相機與攝影機","經濟型",5495.954,5053.37,442.584,"中部","台中市"
"998",2012-04-01,2012,"Q2","照相機與攝影機","經濟型",6281.09,9898.707,-3617.617,"中部","台中市"
"999",2012-07-01,2012,"Q3","照相機與攝影機","經濟型",4121.965,893.352,3228.613,"中部","台中市"
"1000",2012-10-01,2012,"Q4","照相機與攝影機","經濟型",3835.951,2857.367,978.584,"中部","台中市"
"1001",2012-01-01,2012,"Q1","行動及無線電話","經濟型",55112.202,18790.024,36322.178,"中部","台中市"
"1002",2012-04-01,2012,"Q2","行動及無線電話","經濟型",62985.374,26868.359,36117.015,"中部","台中市"
"1003",2012-07-01,2012,"Q3","行動及無線電話","經濟型",41334.152,61425.738,-20091.586,"中部","台中市"
"1004",2012-10-01,2012,"Q4","行動及無線電話","經濟型",38466.068,6577.42,31888.648,"中部","台中市"
"1005",2012-01-01,2012,"Q1","電腦","經濟型",95415.863,110434.452,-15018.589,"中部","台中市"
"1006",2012-04-01,2012,"Q2","電腦","經濟型",109046.7,101197.535,7849.165,"中部","台中市"
"1007",2012-07-01,2012,"Q3","電腦","經濟型",71561.897,45393.587,26168.31,"中部","台中市"
"1008",2012-10-01,2012,"Q4","電腦","經濟型",66596.378,85709.574,-19113.196,"中部","台中市"
"1009",2012-01-01,2012,"Q1","遊戲及玩具","經濟型",12365.896,8496.474,3869.422,"中部","台中市"
"1010",2012-04-01,2012,"Q2","遊戲及玩具","經濟型",14132.452,18653.947,-4521.495,"中部","台中市"
"1011",2012-07-01,2012,"Q3","遊戲及玩具","經濟型",9274.422,11357.512,-2083.09,"中部","台中市"
"1012",2012-10-01,2012,"Q4","遊戲及玩具","經濟型",8630.891,7147.569,1483.322,"中部","台中市"
"1013",2012-01-01,2012,"Q1","家用周邊配件","經濟型",61066.152,43981.651,17084.501,"中部","台中市"
"1014",2012-04-01,2012,"Q2","家用周邊配件","經濟型",69789.888,63059.044,6730.844,"中部","台中市"
"1015",2012-07-01,2012,"Q3","家用周邊配件","經濟型",45799.614,13135.766,32663.848,"中部","台中市"
"1016",2012-10-01,2012,"Q4","家用周邊配件","經濟型",42621.682,49953.395,-7331.713,"中部","台中市"
"1017",2012-01-01,2012,"Q1","音樂、電影及有聲書","經濟型",2442.646,3459.58,-1016.934,"中部","台中市"
"1018",2012-04-01,2012,"Q2","音樂、電影及有聲書","經濟型",2791.596,1376.399,1415.197,"中部","台中市"
"1019",2012-07-01,2012,"Q3","音樂、電影及有聲書","經濟型",1831.985,477.445,1354.54,"中部","台中市"
"1020",2012-10-01,2012,"Q4","音樂、電影及有聲書","經濟型",1704.867,2143.991,-439.124,"中部","台中市"
"1021",2012-01-01,2012,"Q1","電視及影片","經濟型",18472.511,2105.151,16367.36,"中部","台中市"
"1022",2012-04-01,2012,"Q2","電視及影片","經濟型",21111.441,3955.224,17156.217,"中部","台中市"
"1023",2012-07-01,2012,"Q3","電視及影片","經濟型",13854.383,9857.598,3996.785,"中部","台中市"
"1024",2012-10-01,2012,"Q4","電視及影片","經濟型",12893.059,5343.33,7549.729,"中部","台中市"
"1025",2013-01-01,2013,"Q1","影音周邊","經濟型",17140.128,3091.56,14048.568,"中部","台中市"
"1026",2013-04-01,2013,"Q2","影音周邊","經濟型",16936.934,9434.007,7502.927,"中部","台中市"
"1027",2013-07-01,2013,"Q3","影音周邊","經濟型",17140.128,6991.849,10148.279,"中部","台中市"
"1028",2013-10-01,2013,"Q4","影音周邊","經濟型",16936.934,6235.871,10701.063,"中部","台中市"
"1029",2013-01-01,2013,"Q1","照相機與攝影機","經濟型",6652.128,1523.593,5128.535,"中部","台中市"
"1030",2013-04-01,2013,"Q2","照相機與攝影機","經濟型",7816.934,9964.815,-2147.881,"中部","台中市"
"1031",2013-07-01,2013,"Q3","照相機與攝影機","經濟型",6652.128,6589.015,63.113,"中部","台中市"
"1032",2013-10-01,2013,"Q4","照相機與攝影機","經濟型",7816.934,10028.389,-2211.455,"中部","台中市"
"1033",2013-01-01,2013,"Q1","行動及無線電話","經濟型",71221.728,24128.212,47093.516,"中部","台中市"
"1034",2013-04-01,2013,"Q2","行動及無線電話","經濟型",78316.814,71114.763,7202.051,"中部","台中市"
"1035",2013-07-01,2013,"Q3","行動及無線電話","經濟型",71221.728,10830.157,60391.571,"中部","台中市"
"1036",2013-10-01,2013,"Q4","行動及無線電話","經濟型",78316.814,90860.438,-12543.624,"中部","台中市"
"1037",2013-01-01,2013,"Q1","電腦","經濟型",133380,118931.803,14448.197,"中部","台中市"
"1038",2013-04-01,2013,"Q2","電腦","經濟型",137769,64179.522,73589.478,"中部","台中市"
"1039",2013-07-01,2013,"Q3","電腦","經濟型",133380,28333.465,105046.535,"中部","台中市"
"1040",2013-10-01,2013,"Q4","電腦","經濟型",137769,19738.049,118030.951,"中部","台中市"
"1041",2013-01-01,2013,"Q1","遊戲及玩具","經濟型",15936.288,14215.841,1720.447,"中部","台中市"
"1042",2013-04-01,2013,"Q2","遊戲及玩具","經濟型",18785.102,18757.795,27.307,"中部","台中市"
"1043",2013-07-01,2013,"Q3","遊戲及玩具","經濟型",15936.288,11317.172,4619.116,"中部","台中市"
"1044",2013-10-01,2013,"Q4","遊戲及玩具","經濟型",18785.102,14625.842,4159.26,"中部","台中市"
"1045",2013-01-01,2013,"Q1","家用周邊配件","經濟型",78979.2,123038.869,-44059.669,"中部","台中市"
"1046",2013-04-01,2013,"Q2","家用周邊配件","經濟型",84068.16,83263.401,804.759,"中部","台中市"
"1047",2013-01-01,2013,"Q1","音樂、電影及有聲書","經濟型",3159.168,3073.792,85.376,"中部","台中市"
"1048",2013-04-01,2013,"Q2","音樂、電影及有聲書","經濟型",3499.526,4217.133,-717.607,"中部","台中市"
"1049",2013-01-01,2013,"Q1","電視及影片","經濟型",23834.208,34747.449,-10913.241,"中部","台中市"
"1050",2013-04-01,2013,"Q2","電視及影片","經濟型",25595.918,32365.89,-6769.972,"中部","台中市"
"1051",2013-07-01,2013,"Q3","家用周邊配件","經濟型",78979.2,20971.789,58007.411,"中部","台中市"
"1052",2013-10-01,2013,"Q4","家用周邊配件","經濟型",84068.16,71191.936,12876.224,"中部","台中市"
"1053",2013-07-01,2013,"Q3","音樂、電影及有聲書","經濟型",3159.168,1016.217,2142.951,"中部","台中市"
"1054",2013-10-01,2013,"Q4","音樂、電影及有聲書","經濟型",3499.526,4362.461,-862.935,"中部","台中市"
"1055",2013-07-01,2013,"Q3","電視及影片","經濟型",23834.208,5081.871,18752.337,"中部","台中市"
"1056",2013-10-01,2013,"Q4","電視及影片","經濟型",25595.918,21581.462,4014.456,"中部","台中市"
"1057",2011-01-01,2011,"Q1","影音周邊","一般型",5131.96,5867.973,-736.013,"中部","台中市"
"1058",2011-04-01,2011,"Q2","影音周邊","一般型",4602.738,657.126,3945.612,"中部","台中市"
"1059",2011-07-01,2011,"Q3","影音周邊","一般型",3847.599,3532.614,314.985,"中部","台中市"
"1060",2011-10-01,2011,"Q4","影音周邊","一般型",5369.635,5438.529,-68.894,"中部","台中市"
"1061",2011-01-01,2011,"Q1","照相機與攝影機","一般型",4219.176,2808.27,1410.906,"中部","台中市"
"1062",2011-04-01,2011,"Q2","照相機與攝影機","一般型",4602.738,2101.67,2501.068,"中部","台中市"
"1063",2011-07-01,2011,"Q3","照相機與攝影機","一般型",4987.599,5085.485,-97.886,"中部","台中市"
"1064",2011-10-01,2011,"Q4","照相機與攝影機","一般型",5369.635,5058.734,310.901,"中部","台中市"
"1065",2011-01-01,2011,"Q1","行動及無線電話","一般型",42308.962,62568.309,-20259.347,"中部","台中市"
"1066",2011-04-01,2011,"Q2","行動及無線電話","一般型",46155.232,61667.353,-15512.121,"中部","台中市"
"1067",2011-07-01,2011,"Q3","行動及無線電話","一般型",50014.538,5743.02,44271.518,"中部","台中市"
"1068",2011-10-01,2011,"Q4","行動及無線電話","一般型",53845.507,46635.481,7210.026,"中部","台中市"
"1069",2011-01-01,2011,"Q1","電腦","一般型",73249.589,29329.664,43919.925,"中部","台中市"
"1070",2011-04-01,2011,"Q2","電腦","一般型",32883.642,7603.257,25280.385,"中部","台中市"
"1071",2011-07-01,2011,"Q3","電腦","一般型",86590.268,89615.127,-3024.859,"中部","台中市"
"1072",2011-10-01,2011,"Q4","電腦","一般型",93222.83,119944.9,-26722.07,"中部","台中市"
"1073",2011-01-01,2011,"Q1","遊戲及玩具","一般型",7369.852,1078.624,6291.228,"中部","台中市"
"1074",2011-04-01,2011,"Q2","遊戲及玩具","一般型",10356.16,11949.982,-1593.822,"中部","台中市"
"1075",2011-07-01,2011,"Q3","遊戲及玩具","一般型",11222.099,9643.892,1578.207,"中部","台中市"
"1076",2011-10-01,2011,"Q4","遊戲及玩具","一般型",12081.679,4416.45,7665.229,"中部","台中市"
"1077",2011-01-01,2011,"Q1","家用周邊配件","一般型",46879.737,30209.677,16670.06,"中部","台中市"
"1078",2011-04-01,2011,"Q2","家用周邊配件","一般型",51141.531,16169.049,34972.482,"中部","台中市"
"1079",2011-07-01,2011,"Q3","家用周邊配件","一般型",55417.771,17770.551,37647.22,"中部","台中市"
"1080",2011-10-01,2011,"Q4","家用周邊配件","一般型",59662.611,64945.338,-5282.727,"中部","台中市"
"1081",2011-01-01,2011,"Q1","音樂、電影及有聲書","一般型",1875.189,1416.961,458.228,"中部","台中市"
"1082",2011-04-01,2011,"Q2","音樂、電影及有聲書","一般型",2045.661,262.77,1782.891,"中部","台中市"
"1083",2011-07-01,2011,"Q3","音樂、電影及有聲書","一般型",2216.711,1867.193,349.518,"中部","台中市"
"1084",2011-10-01,2011,"Q4","音樂、電影及有聲書","一般型",2386.505,3800.754,-1414.249,"中部","台中市"
"1085",2011-01-01,2011,"Q1","電視及影片","一般型",12891.928,2090.926,10801.002,"中部","台中市"
"1086",2011-04-01,2011,"Q2","電視及影片","一般型",15470.313,15998.289,-527.976,"中部","台中市"
"1087",2011-07-01,2011,"Q3","電視及影片","一般型",16763.876,6183.16,10580.716,"中部","台中市"
"1088",2011-10-01,2011,"Q4","電視及影片","一般型",18047.94,22393.459,-4345.519,"中部","台中市"
"1089",2012-01-01,2012,"Q1","影音周邊","一般型",5181.899,4782.234,399.665,"中部","台中市"
"1090",2012-04-01,2012,"Q2","影音周邊","一般型",4782.17,4511.736,270.434,"中部","台中市"
"1091",2012-07-01,2012,"Q3","影音周邊","一般型",4646.424,5969.184,-1322.76,"中部","台中市"
"1092",2012-10-01,2012,"Q4","影音周邊","一般型",5416.289,1398.642,4017.647,"中部","台中市"
"1093",2012-01-01,2012,"Q1","照相機與攝影機","一般型",5181.899,1427.163,3754.736,"中部","台中市"
"1094",2012-04-01,2012,"Q2","照相機與攝影機","一般型",5922.17,2824.255,3097.915,"中部","台中市"
"1095",2012-07-01,2012,"Q3","照相機與攝影機","一般型",3886.424,2816.59,1069.834,"中部","台中市"
"1096",2012-10-01,2012,"Q4","照相機與攝影機","一般型",3516.289,3752.894,-236.605,"中部","台中市"
"1097",2012-01-01,2012,"Q1","行動及無線電話","一般型",51962.934,19824.225,32138.709,"中部","台中市"
"1098",2012-04-01,2012,"Q2","行動及無線電話","一般型",59386.21,65752.693,-6366.483,"中部","台中市"
"1099",2012-07-01,2012,"Q3","行動及無線電話","一般型",38972.2,50691.804,-11719.604,"中部","台中市"
"1100",2012-10-01,2012,"Q4","行動及無線電話","一般型",35260.562,44224.236,-8963.674,"中部","台中市"
"1101",2012-01-01,2012,"Q1","電腦","一般型",89963.528,105894.875,-15931.347,"中部","台中市"
"1102",2012-04-01,2012,"Q2","電腦","一般型",102815.46,118776.864,-15961.404,"中部","台中市"
"1103",2012-07-01,2012,"Q3","電腦","一般型",67472.646,100062.593,-32589.947,"中部","台中市"
"1104",2012-10-01,2012,"Q4","電腦","一般型",61046.679,95213.874,-34167.195,"中部","台中市"
"1105",2012-01-01,2012,"Q1","遊戲及玩具","一般型",11659.273,1405.132,10254.141,"中部","台中市"
"1106",2012-04-01,2012,"Q2","遊戲及玩具","一般型",13324.884,11916.456,1408.428,"中部","台中市"
"1107",2012-07-01,2012,"Q3","遊戲及玩具","一般型",8744.455,4177.838,4566.617,"中部","台中市"
"1108",2012-10-01,2012,"Q4","遊戲及玩具","一般型",7911.65,4007.07,3904.58,"中部","台中市"
"1109",2012-01-01,2012,"Q1","家用周邊配件","一般型",57576.658,74465.354,-16888.696,"中部","台中市"
"1110",2012-04-01,2012,"Q2","家用周邊配件","一般型",65801.894,27014.706,38787.188,"中部","台中市"
"1111",2012-07-01,2012,"Q3","家用周邊配件","一般型",43182.493,16093.202,27089.291,"中部","台中市"
"1112",2012-10-01,2012,"Q4","家用周邊配件","一般型",39069.875,44033.8,-4963.925,"中部","台中市"
"1113",2012-01-01,2012,"Q1","音樂、電影及有聲書","一般型",2303.066,1878.255,424.811,"中部","台中市"
"1114",2012-04-01,2012,"Q2","音樂、電影及有聲書","一般型",2632.076,275.37,2356.706,"中部","台中市"
"1115",2012-07-01,2012,"Q3","音樂、電影及有聲書","一般型",1727.3,2201.946,-474.646,"中部","台中市"
"1116",2012-10-01,2012,"Q4","音樂、電影及有聲書","一般型",1562.795,1956.278,-393.483,"中部","台中市"
"1117",2012-01-01,2012,"Q1","電視及影片","一般型",17416.939,7493.031,9923.908,"中部","台中市"
"1118",2012-04-01,2012,"Q2","電視及影片","一般型",19905.073,21799.789,-1894.716,"中部","台中市"
"1119",2012-07-01,2012,"Q3","電視及影片","一般型",13062.704,7095.517,5967.187,"中部","台中市"
"1120",2012-10-01,2012,"Q4","電視及影片","一般型",11818.637,17241.996,-5423.359,"中部","台中市"
"1121",2013-01-01,2013,"Q1","影音周邊","一般型",5270.752,4725.128,545.624,"中部","台中市"
"1122",2013-04-01,2013,"Q2","影音周邊","一般型",4299.29,5270.56,-971.27,"中部","台中市"
"1123",2013-01-01,2013,"Q1","影音周邊","一般型",5270.752,6581.066,-1310.314,"中部","台中市"
"1124",2013-04-01,2013,"Q2","影音周邊","一般型",4299.29,748.02,3551.27,"中部","台中市"
"1125",2013-01-01,2013,"Q1","照相機與攝影機","一般型",3370.752,4357.458,-986.706,"中部","台中市"
"1126",2013-04-01,2013,"Q2","照相機與攝影機","一般型",3539.29,1483.613,2055.677,"中部","台中市"
"1127",2013-07-01,2013,"Q3","照相機與攝影機","一般型",3370.752,3715.559,-344.807,"中部","台中市"
"1128",2013-10-01,2013,"Q4","照相機與攝影機","一般型",3539.29,2706.791,832.499,"中部","台中市"
"1129",2013-01-01,2013,"Q1","行動及無線電話","一般型",33801.152,39531.721,-5730.569,"中部","台中市"
"1130",2013-04-01,2013,"Q2","行動及無線電話","一般型",35491.21,45310.496,-9819.286,"中部","台中市"
"1131",2013-07-01,2013,"Q3","行動及無線電話","一般型",33801.152,38338.514,-4537.362,"中部","台中市"
"1132",2013-10-01,2013,"Q4","行動及無線電話","一般型",35491.21,4445.357,31045.853,"中部","台中市"
"1133",2013-01-01,2013,"Q1","電腦","一般型",58520,22461.356,36058.644,"中部","台中市"
"1134",2013-04-01,2013,"Q2","電腦","一般型",61446,59491.519,1954.481,"中部","台中市"
"1135",2013-07-01,2013,"Q3","電腦","一般型",58520,36229.031,22290.969,"中部","台中市"
"1136",2013-10-01,2013,"Q4","電腦","一般型",61446,40543.24,20902.76,"中部","台中市"
"1137",2013-01-01,2013,"Q1","遊戲及玩具","一般型",7584.192,10614.875,-3030.683,"中部","台中市"
"1138",2013-04-01,2013,"Q2","遊戲及玩具","一般型",7963.402,5951.443,2011.959,"中部","台中市"
"1139",2013-07-01,2013,"Q3","遊戲及玩具","一般型",7584.192,6395.811,1188.381,"中部","台中市"
"1140",2013-10-01,2013,"Q4","遊戲及玩具","一般型",7963.402,6402.434,1560.968,"中部","台中市"
"1141",2013-01-01,2013,"Q1","家用周邊配件","一般型",37452.8,3824.431,33628.369,"中部","台中市"
"1142",2013-04-01,2013,"Q2","家用周邊配件","一般型",39325.44,8097.695,31227.745,"中部","台中市"
"1143",2013-01-01,2013,"Q1","音樂、電影及有聲書","一般型",1498.112,1576.814,-78.702,"中部","台中市"
"1144",2013-04-01,2013,"Q2","音樂、電影及有聲書","一般型",1573.018,1365.924,207.094,"中部","台中市"
"1145",2013-01-01,2013,"Q1","電視及影片","一般型",11329.472,16306.939,-4977.467,"中部","台中市"
"1146",2013-04-01,2013,"Q2","電視及影片","一般型",11895.946,9643.183,2252.763,"中部","台中市"
"1147",2013-07-01,2013,"Q3","家用周邊配件","一般型",37452.8,40622.864,-3170.064,"中部","台中市"
"1148",2013-10-01,2013,"Q4","家用周邊配件","一般型",39325.44,51729.424,-12403.984,"中部","台中市"
"1149",2013-07-01,2013,"Q3","音樂、電影及有聲書","一般型",1498.112,2217.655,-719.543,"中部","台中市"
"1150",2013-10-01,2013,"Q4","音樂、電影及有聲書","一般型",1573.018,1930.206,-357.188,"中部","台中市"
"1151",2013-07-01,2013,"Q3","電視及影片","一般型",11329.472,7176.577,4152.895,"中部","台中市"
"1152",2013-10-01,2013,"Q4","電視及影片","一般型",11895.946,10631.918,1264.028,"中部","台中市"
